"","df71.Fz0","df71.Longitude","df71.Latitude"
"12415",24.8690532324132,74.5,-34.5
"12416",27.1411800798196,75.5,-34.5
"12417",28.3786572566211,76.5,-34.5
"12418",27.8982748446621,77.5,-34.5
"12419",27.5960867595129,78.5,-34.5
"12420",27.7801354926025,79.5,-34.5
"12421",28.8669610674546,80.5,-34.5
"12422",27.1867868534811,81.5,-34.5
"12423",27.5013629854185,82.5,-34.5
"12424",27.3918543003186,83.5,-34.5
"12425",27.3717553941299,84.5,-34.5
"12426",29.4600641445698,85.5,-34.5
"12427",27.5332181083248,86.5,-34.5
"12428",26.3748340008897,87.5,-34.5
"12429",29.6993228145566,88.5,-34.5
"12430",32.2387148350067,89.5,-34.5
"12431",30.5197420401296,90.5,-34.5
"12432",26.8023739167953,91.5,-34.5
"12433",27.5652077353566,92.5,-34.5
"12434",28.9287136354682,93.5,-34.5
"12435",28.2218151817464,94.5,-34.5
"12436",29.3745712255742,95.5,-34.5
"12437",31.255223442917,96.5,-34.5
"12438",31.5610055489718,97.5,-34.5
"12439",31.8570932248493,98.5,-34.5
"12440",32.6436335771892,99.5,-34.5
"12441",30.1085479132072,100.5,-34.5
"12442",28.0983021564824,101.5,-34.5
"12443",29.3129052760467,102.5,-34.5
"12444",30.8458631865296,103.5,-34.5
"12445",33.4573376719106,104.5,-34.5
"12446",32.3111442556033,105.5,-34.5
"12447",32.26810297691,106.5,-34.5
"12448",32.012115549664,107.5,-34.5
"12449",30.5639569592532,108.5,-34.5
"12450",29.75407787348,109.5,-34.5
"12451",31.6601807576583,110.5,-34.5
"12452",31.9947929205216,111.5,-34.5
"12453",33.6406511953142,112.5,-34.5
"12454",29.6655746319132,113.5,-34.5
"12455",28.7613898656525,114.5,-34.5
"12456",42.9025236556703,121.5,-34.5
"12457",46.0403759109095,122.5,-34.5
"12458",43.5222468200894,123.5,-34.5
"12459",36.6013431901759,124.5,-34.5
"12460",35.7838919886362,125.5,-34.5
"12461",33.8234755290753,126.5,-34.5
"12462",33.9177216360607,127.5,-34.5
"12463",36.1232984827926,128.5,-34.5
"12464",34.4616944743972,129.5,-34.5
"12465",36.6346673887913,130.5,-34.5
"12466",36.614808583301,131.5,-34.5
"12467",35.6487690375295,132.5,-34.5
"12468",37.1128524718777,133.5,-34.5
"12469",36.9411699689654,134.5,-34.5
"12470",29.1691499752031,152.5,-34.5
"12471",25.7714589128681,153.5,-34.5
"12472",24.8506675487827,154.5,-34.5
"12473",26.3472066728791,155.5,-34.5
"12474",30.4488235569323,156.5,-34.5
"12475",32.7369940345232,157.5,-34.5
"12476",28.8853138705668,158.5,-34.5
"12477",30.1364987482476,159.5,-34.5
"12478",31.6839360953871,160.5,-34.5
"12479",30.0121686374735,161.5,-34.5
"12480",29.3834332372889,162.5,-34.5
"12481",32.9931014250942,163.5,-34.5
"12482",32.4339978252321,164.5,-34.5
"12483",30.6421502424022,165.5,-34.5
"12484",30.2152067380999,166.5,-34.5
"12485",28.7268040205455,167.5,-34.5
"12486",31.9513907354158,168.5,-34.5
"12487",32.116061838415,169.5,-34.5
"12488",31.7087579476282,170.5,-34.5
"12489",30.8625531066226,171.5,-34.5
"12490",62.5163369136699,172.5,-34.5
"12491",32.0371347899748,174.5,-34.5
"12492",30.273420576375,175.5,-34.5
"12493",29.8767518398173,176.5,-34.5
"12494",32.5034022316018,177.5,-34.5
"12495",32.7344418439302,178.5,-34.5
"12496",33.3800198174508,179.5,-34.5
"12497",29.8343247346461,-179.5,-33.5
"12498",28.5584950199892,-178.5,-33.5
"12499",25.7733768580706,-177.5,-33.5
"12500",23.2864274275874,-176.5,-33.5
"12501",23.0753250577645,-175.5,-33.5
"12502",23.3804687394627,-174.5,-33.5
"12503",24.6116656855816,-173.5,-33.5
"12504",21.9114821007349,-172.5,-33.5
"12505",20.1743130712221,-171.5,-33.5
"12506",19.4506430148146,-170.5,-33.5
"12507",18.9192311901576,-169.5,-33.5
"12508",17.3964681355172,-168.5,-33.5
"12509",16.8443513426641,-167.5,-33.5
"12510",15.123302365611,-166.5,-33.5
"12511",14.1157118957875,-165.5,-33.5
"12512",13.0659282723276,-164.5,-33.5
"12513",13.1382063165696,-163.5,-33.5
"12514",13.1166709793788,-162.5,-33.5
"12515",11.9571372638299,-161.5,-33.5
"12516",11.7306623510595,-160.5,-33.5
"12517",11.7121529874074,-159.5,-33.5
"12518",12.1596314638102,-158.5,-33.5
"12519",11.6110425804984,-157.5,-33.5
"12520",11.836642315249,-156.5,-33.5
"12521",11.0674634351455,-155.5,-33.5
"12522",10.3559981805757,-154.5,-33.5
"12523",10.7540722533005,-153.5,-33.5
"12524",10.5363627151457,-152.5,-33.5
"12525",10.33390772852,-151.5,-33.5
"12526",10.1868409947716,-150.5,-33.5
"12527",9.96673863990574,-149.5,-33.5
"12528",9.86851608816389,-148.5,-33.5
"12529",9.37890417834597,-147.5,-33.5
"12530",9.20623837087997,-146.5,-33.5
"12531",9.16573246036909,-145.5,-33.5
"12532",9.69553078446157,-144.5,-33.5
"12533",10.195951270525,-143.5,-33.5
"12534",10.0162339862932,-142.5,-33.5
"12535",9.99049981117334,-141.5,-33.5
"12536",9.78696944485091,-140.5,-33.5
"12537",9.99256250193376,-139.5,-33.5
"12538",9.61724978513678,-138.5,-33.5
"12539",9.58802162130119,-137.5,-33.5
"12540",9.55597762896688,-136.5,-33.5
"12541",9.77428287346299,-135.5,-33.5
"12542",9.7133283012814,-134.5,-33.5
"12543",10.0595105532184,-133.5,-33.5
"12544",10.214622126679,-132.5,-33.5
"12545",10.0539185240403,-131.5,-33.5
"12546",9.76640898632858,-130.5,-33.5
"12547",10.034724102637,-129.5,-33.5
"12548",10.5858356648543,-128.5,-33.5
"12549",10.5113777738812,-127.5,-33.5
"12550",9.99759117208301,-126.5,-33.5
"12551",10.4151626688992,-125.5,-33.5
"12552",10.5585372094341,-124.5,-33.5
"12553",10.529552792923,-123.5,-33.5
"12554",10.6173119208266,-122.5,-33.5
"12555",10.4494300817028,-121.5,-33.5
"12556",10.575772389346,-120.5,-33.5
"12557",10.944593593282,-119.5,-33.5
"12558",11.3519988244325,-118.5,-33.5
"12559",10.8355536504242,-117.5,-33.5
"12560",10.479696522057,-116.5,-33.5
"12561",10.9938860095252,-115.5,-33.5
"12562",11.8009397016325,-114.5,-33.5
"12563",11.3540480202128,-113.5,-33.5
"12564",12.2238976993515,-112.5,-33.5
"12565",12.1884384235884,-111.5,-33.5
"12566",11.73101779088,-110.5,-33.5
"12567",11.411865056776,-109.5,-33.5
"12568",11.0427113947419,-108.5,-33.5
"12569",11.185119331623,-107.5,-33.5
"12570",11.2983437788908,-106.5,-33.5
"12571",13.4068609393555,-105.5,-33.5
"12572",13.9109749253176,-104.5,-33.5
"12573",13.5417117076279,-103.5,-33.5
"12574",13.8349096024594,-102.5,-33.5
"12575",13.5132501424193,-101.5,-33.5
"12576",13.6067585370524,-100.5,-33.5
"12577",14.5702706608482,-99.5,-33.5
"12578",14.9343315370895,-98.5,-33.5
"12579",15.9855102170455,-97.5,-33.5
"12580",16.4723583038023,-96.5,-33.5
"12581",18.3019097054157,-95.5,-33.5
"12582",18.3649021214102,-94.5,-33.5
"12583",19.7097689555707,-93.5,-33.5
"12584",19.9029935183894,-92.5,-33.5
"12585",20.2439229659686,-91.5,-33.5
"12586",22.7085028743266,-90.5,-33.5
"12587",23.853042987541,-89.5,-33.5
"12588",24.0747846377063,-88.5,-33.5
"12589",25.3056068848435,-87.5,-33.5
"12590",27.9994825959448,-86.5,-33.5
"12591",28.567867080129,-85.5,-33.5
"12592",28.810339884017,-84.5,-33.5
"12593",32.4075451005731,-83.5,-33.5
"12594",38.9699315272786,-82.5,-33.5
"12595",42.0927629211067,-81.5,-33.5
"12596",47.3105465760338,-80.5,-33.5
"12597",48.2214891737233,-79.5,-33.5
"12598",50.807480303237,-78.5,-33.5
"12599",54.0588560770244,-77.5,-33.5
"12600",67.9364093122195,-76.5,-33.5
"12601",79.8922267281688,-75.5,-33.5
"12602",96.3143899940703,-74.5,-33.5
"12603",103.669468880449,-73.5,-33.5
"12604",120,-72.5,-33.5
"12605",36.0464371359413,-50.5,-33.5
"12606",22.040314352586,-49.5,-33.5
"12607",22.9540618616195,-48.5,-33.5
"12608",25.5722892437009,-47.5,-33.5
"12609",24.8738631216525,-46.5,-33.5
"12610",25.4252965546741,-45.5,-33.5
"12611",24.7398702379728,-44.5,-33.5
"12612",25.8317859730122,-43.5,-33.5
"12613",26.3060567054202,-42.5,-33.5
"12614",27.2780592438446,-41.5,-33.5
"12615",27.671637018609,-40.5,-33.5
"12616",28.1691371899449,-39.5,-33.5
"12617",27.6817507510988,-38.5,-33.5
"12618",28.4608743454925,-37.5,-33.5
"12619",28.2915148571834,-36.5,-33.5
"12620",26.6116191166228,-35.5,-33.5
"12621",26.3203057026631,-34.5,-33.5
"12622",25.9010564734947,-33.5,-33.5
"12623",26.3061537382926,-32.5,-33.5
"12624",25.4474549363135,-31.5,-33.5
"12625",24.4013006741605,-30.5,-33.5
"12626",23.4449960921118,-29.5,-33.5
"12627",22.3752985034852,-28.5,-33.5
"12628",21.3016535960756,-27.5,-33.5
"12629",22.2923648178216,-26.5,-33.5
"12630",20.6997085879259,-25.5,-33.5
"12631",19.371927118441,-24.5,-33.5
"12632",20.036741333215,-23.5,-33.5
"12633",20.3144017878681,-22.5,-33.5
"12634",19.0775478419047,-21.5,-33.5
"12635",19.0632086040558,-20.5,-33.5
"12636",18.6498319276917,-19.5,-33.5
"12637",20.3975523032486,-18.5,-33.5
"12638",19.332358763859,-17.5,-33.5
"12639",19.0857271875605,-16.5,-33.5
"12640",18.8673693465072,-15.5,-33.5
"12641",19.9825340652183,-14.5,-33.5
"12642",21.7594794992419,-13.5,-33.5
"12643",21.1096808613104,-12.5,-33.5
"12644",21.6786146880916,-11.5,-33.5
"12645",21.1516250869641,-10.5,-33.5
"12646",19.8209440356343,-9.5,-33.5
"12647",20.6347258574194,-8.5,-33.5
"12648",19.3684560372779,-7.5,-33.5
"12649",21.2421162199596,-6.5,-33.5
"12650",21.4199351689646,-5.5,-33.5
"12651",20.6865548168768,-4.5,-33.5
"12652",22.6095986931549,-3.5,-33.5
"12653",23.2779068055203,-2.5,-33.5
"12654",22.1247023022426,-1.5,-33.5
"12655",21.7699169639979,-0.5,-33.5
"12656",22.102375418335,0.5,-33.5
"12657",23.1519601737513,1.5,-33.5
"12658",22.6777619226403,2.5,-33.5
"12659",23.146850689313,3.5,-33.5
"12660",24.0520269482236,4.5,-33.5
"12661",24.1452057772639,5.5,-33.5
"12662",24.1933635635394,6.5,-33.5
"12663",26.969225245966,7.5,-33.5
"12664",28.3937843189724,8.5,-33.5
"12665",29.3472967747597,9.5,-33.5
"12666",33.0740078089828,10.5,-33.5
"12667",33.2308219737477,11.5,-33.5
"12668",35.5924698995403,12.5,-33.5
"12669",36.5111304205596,13.5,-33.5
"12670",39.2076571656747,14.5,-33.5
"12671",47.8376940003272,15.5,-33.5
"12672",55.6493002846279,16.5,-33.5
"12673",120,17.5,-33.5
"12674",27.8352172966734,28.5,-33.5
"12675",22.7250244227818,29.5,-33.5
"12676",24.3771154487949,30.5,-33.5
"12677",24.7273387629921,31.5,-33.5
"12678",24.921877327633,32.5,-33.5
"12679",24.8222728331983,33.5,-33.5
"12680",24.9031039741848,34.5,-33.5
"12681",24.3194662774449,35.5,-33.5
"12682",27.0656822594707,36.5,-33.5
"12683",27.0275639737008,37.5,-33.5
"12684",25.6619041516055,38.5,-33.5
"12685",26.616517380628,39.5,-33.5
"12686",26.5955996781311,40.5,-33.5
"12687",26.8023032288943,41.5,-33.5
"12688",25.8507749400276,42.5,-33.5
"12689",27.5007139999566,43.5,-33.5
"12690",24.9139654004313,44.5,-33.5
"12691",22.7572115341142,45.5,-33.5
"12692",22.9093138687471,46.5,-33.5
"12693",22.3093184826348,47.5,-33.5
"12694",25.3196935221711,48.5,-33.5
"12695",25.6881409243646,49.5,-33.5
"12696",25.6094546431915,50.5,-33.5
"12697",25.1771837751281,51.5,-33.5
"12698",24.9846458193079,52.5,-33.5
"12699",23.6410604777667,53.5,-33.5
"12700",24.5906405218568,54.5,-33.5
"12701",25.255313450064,55.5,-33.5
"12702",23.8626064062349,56.5,-33.5
"12703",23.0534588487352,57.5,-33.5
"12704",21.4709356254125,58.5,-33.5
"12705",21.3249641610812,59.5,-33.5
"12706",22.3515431580064,60.5,-33.5
"12707",21.1841224741414,61.5,-33.5
"12708",20.9613075796737,62.5,-33.5
"12709",22.4502357910653,63.5,-33.5
"12710",22.4562443308973,64.5,-33.5
"12711",22.2467154324629,65.5,-33.5
"12712",21.0483267638781,66.5,-33.5
"12713",20.1974854256596,67.5,-33.5
"12714",21.2968679194841,68.5,-33.5
"12715",20.6715160586872,69.5,-33.5
"12716",20.70398689609,70.5,-33.5
"12717",20.8207570551606,71.5,-33.5
"12718",21.3388697564417,72.5,-33.5
"12719",22.6220349511233,73.5,-33.5
"12720",21.4990107700706,74.5,-33.5
"12721",20.9315023826535,75.5,-33.5
"12722",19.8736782402734,76.5,-33.5
"12723",22.0437512909948,77.5,-33.5
"12724",22.6597213414209,78.5,-33.5
"12725",23.4771089316135,79.5,-33.5
"12726",22.4699845331742,80.5,-33.5
"12727",24.0400901791109,81.5,-33.5
"12728",23.3233592555904,82.5,-33.5
"12729",24.6417273371973,83.5,-33.5
"12730",25.913155429134,84.5,-33.5
"12731",25.329164895326,85.5,-33.5
"12732",26.5743785878606,86.5,-33.5
"12733",25.619856389384,87.5,-33.5
"12734",26.5922907686758,88.5,-33.5
"12735",24.5605894667169,89.5,-33.5
"12736",27.6913466676641,90.5,-33.5
"12737",25.0485346030571,91.5,-33.5
"12738",25.7500942660802,92.5,-33.5
"12739",27.8045520016391,93.5,-33.5
"12740",27.2816421530994,94.5,-33.5
"12741",26.8849128537144,95.5,-33.5
"12742",27.5338566719677,96.5,-33.5
"12743",28.8351014600013,97.5,-33.5
"12744",26.0464200997245,98.5,-33.5
"12745",26.8553927838623,99.5,-33.5
"12746",28.8934502697979,100.5,-33.5
"12747",26.5697134016238,101.5,-33.5
"12748",27.2813375249414,102.5,-33.5
"12749",27.3693515582559,103.5,-33.5
"12750",28.5496197858884,104.5,-33.5
"12751",28.4042974741347,105.5,-33.5
"12752",30.8235574475305,106.5,-33.5
"12753",29.6900532111139,107.5,-33.5
"12754",28.8269666952228,108.5,-33.5
"12755",29.1797030891897,109.5,-33.5
"12756",27.9195658358351,110.5,-33.5
"12757",27.8246221538354,111.5,-33.5
"12758",28.9647223574477,112.5,-33.5
"12759",28.6768582472787,113.5,-33.5
"12760",27.6964621590991,114.5,-33.5
"12761",37.1216396010496,126.5,-33.5
"12762",35.8545396631615,127.5,-33.5
"12763",37.8205741124671,128.5,-33.5
"12764",36.9861726944395,129.5,-33.5
"12765",35.9323923695073,130.5,-33.5
"12766",37.3535196844982,131.5,-33.5
"12767",40.5589238377255,132.5,-33.5
"12768",30.2956745295272,152.5,-33.5
"12769",24.8620595201349,153.5,-33.5
"12770",21.6919868266261,154.5,-33.5
"12771",21.4675712342037,155.5,-33.5
"12772",22.7890294233135,156.5,-33.5
"12773",26.3429440256233,157.5,-33.5
"12774",25.2885656207572,158.5,-33.5
"12775",24.6702782150037,159.5,-33.5
"12776",26.0021694409212,160.5,-33.5
"12777",25.880435925183,161.5,-33.5
"12778",29.1144929799366,162.5,-33.5
"12779",32.3153585474821,163.5,-33.5
"12780",30.795555450651,164.5,-33.5
"12781",27.7012136058952,165.5,-33.5
"12782",29.949628736157,166.5,-33.5
"12783",32.2449691518856,167.5,-33.5
"12784",33.0239923995419,168.5,-33.5
"12785",32.3453520964637,169.5,-33.5
"12786",31.6924712210799,170.5,-33.5
"12787",32.9209301057868,171.5,-33.5
"12788",29.12409248696,172.5,-33.5
"12789",27.8055777966065,173.5,-33.5
"12790",26.4751446845425,174.5,-33.5
"12791",27.8965773812485,175.5,-33.5
"12792",27.4021855702617,176.5,-33.5
"12793",28.556894868008,177.5,-33.5
"12794",28.2718398038006,178.5,-33.5
"12795",29.3316477408005,179.5,-33.5
"12796",27.1410369351034,-179.5,-32.5
"12797",26.9038982396542,-178.5,-32.5
"12798",26.3311943546692,-177.5,-32.5
"12799",24.709560436332,-176.5,-32.5
"12800",23.8061679995872,-175.5,-32.5
"12801",24.6754416152513,-174.5,-32.5
"12802",24.7194575995374,-173.5,-32.5
"12803",23.1124805078125,-172.5,-32.5
"12804",21.0424745802173,-171.5,-32.5
"12805",19.5146969372341,-170.5,-32.5
"12806",17.1447175357347,-169.5,-32.5
"12807",16.581553868693,-168.5,-32.5
"12808",15.4176972018666,-167.5,-32.5
"12809",14.6681688188065,-166.5,-32.5
"12810",14.1099299854062,-165.5,-32.5
"12811",12.9482247400692,-164.5,-32.5
"12812",12.121331304781,-163.5,-32.5
"12813",12.2401623842594,-162.5,-32.5
"12814",11.1093037582777,-161.5,-32.5
"12815",11.1763400104876,-160.5,-32.5
"12816",11.254222874264,-159.5,-32.5
"12817",11.1632695531097,-158.5,-32.5
"12818",11.1053457901613,-157.5,-32.5
"12819",10.8617117988202,-156.5,-32.5
"12820",10.6336605185061,-155.5,-32.5
"12821",10.3542332225293,-154.5,-32.5
"12822",9.59888972498723,-153.5,-32.5
"12823",9.51075748165361,-152.5,-32.5
"12824",8.97196064044952,-151.5,-32.5
"12825",9.11138538153673,-150.5,-32.5
"12826",9.08846217768223,-149.5,-32.5
"12827",8.85245453185825,-148.5,-32.5
"12828",8.62117039084751,-147.5,-32.5
"12829",8.89194772206371,-146.5,-32.5
"12830",8.53570488515754,-145.5,-32.5
"12831",8.62832593247349,-144.5,-32.5
"12832",8.40263355572874,-143.5,-32.5
"12833",8.35410704671684,-142.5,-32.5
"12834",8.60057381217071,-141.5,-32.5
"12835",8.84090925105924,-140.5,-32.5
"12836",8.78952903826101,-139.5,-32.5
"12837",8.85888779430875,-138.5,-32.5
"12838",8.89548323765198,-137.5,-32.5
"12839",8.98337611789659,-136.5,-32.5
"12840",8.6471120618982,-135.5,-32.5
"12841",8.39227434216474,-134.5,-32.5
"12842",9.02571651842545,-133.5,-32.5
"12843",9.29619473086773,-132.5,-32.5
"12844",9.05574787870621,-131.5,-32.5
"12845",9.28393439277621,-130.5,-32.5
"12846",8.64631219286013,-129.5,-32.5
"12847",9.11595712219538,-128.5,-32.5
"12848",8.74881889963209,-127.5,-32.5
"12849",9.32180091794959,-126.5,-32.5
"12850",9.628822406916,-125.5,-32.5
"12851",9.30922385585036,-124.5,-32.5
"12852",9.03166666158964,-123.5,-32.5
"12853",9.28424662981644,-122.5,-32.5
"12854",9.51243659395263,-121.5,-32.5
"12855",9.0769397534488,-120.5,-32.5
"12856",8.61592276794754,-119.5,-32.5
"12857",8.66764452086885,-118.5,-32.5
"12858",9.21266161232334,-117.5,-32.5
"12859",9.25009311232701,-116.5,-32.5
"12860",8.98106492549755,-115.5,-32.5
"12861",9.9368162784632,-114.5,-32.5
"12862",9.8273633185589,-113.5,-32.5
"12863",10.043011795348,-112.5,-32.5
"12864",9.5414034525359,-111.5,-32.5
"12865",9.50456194444104,-110.5,-32.5
"12866",9.6007754018289,-109.5,-32.5
"12867",9.79663473779526,-108.5,-32.5
"12868",9.72448869516488,-107.5,-32.5
"12869",10.1264250754047,-106.5,-32.5
"12870",10.6979248386952,-105.5,-32.5
"12871",10.3753038617465,-104.5,-32.5
"12872",10.6007910787956,-103.5,-32.5
"12873",11.3408521396469,-102.5,-32.5
"12874",11.7025986161677,-101.5,-32.5
"12875",12.461541186023,-100.5,-32.5
"12876",12.5913549852067,-99.5,-32.5
"12877",13.1597333812158,-98.5,-32.5
"12878",14.5655974436521,-97.5,-32.5
"12879",15.9446610522517,-96.5,-32.5
"12880",16.4005476247159,-95.5,-32.5
"12881",16.952474485321,-94.5,-32.5
"12882",17.5159676000202,-93.5,-32.5
"12883",16.4768489367786,-92.5,-32.5
"12884",18.6237153359305,-91.5,-32.5
"12885",19.0460509383278,-90.5,-32.5
"12886",20.1074043516804,-89.5,-32.5
"12887",22.504332427828,-88.5,-32.5
"12888",23.5006725918778,-87.5,-32.5
"12889",25.5452727001598,-86.5,-32.5
"12890",26.3286561322481,-85.5,-32.5
"12891",27.4022980658418,-84.5,-32.5
"12892",28.1703200126395,-83.5,-32.5
"12893",31.8625904690485,-82.5,-32.5
"12894",36.8760803185472,-81.5,-32.5
"12895",39.728708595997,-80.5,-32.5
"12896",43.1944387324969,-79.5,-32.5
"12897",44.2890524600384,-78.5,-32.5
"12898",49.9653469566016,-77.5,-32.5
"12899",60.5483160055841,-76.5,-32.5
"12900",76.2684099304071,-75.5,-32.5
"12901",86.2375427258345,-74.5,-32.5
"12902",96.4068239928055,-73.5,-32.5
"12903",108.400441036914,-72.5,-32.5
"12904",45.9365683154402,-50.5,-32.5
"12905",20.8208119454144,-49.5,-32.5
"12906",21.748699995668,-48.5,-32.5
"12907",22.4245434825775,-47.5,-32.5
"12908",23.9953386019581,-46.5,-32.5
"12909",24.8720426437115,-45.5,-32.5
"12910",24.5340523442897,-44.5,-32.5
"12911",26.1682997753178,-43.5,-32.5
"12912",25.9692225524653,-42.5,-32.5
"12913",25.1070630989985,-41.5,-32.5
"12914",24.3061616311155,-40.5,-32.5
"12915",24.8666603446104,-39.5,-32.5
"12916",24.5573860743244,-38.5,-32.5
"12917",25.5248579854911,-37.5,-32.5
"12918",24.0038133689281,-36.5,-32.5
"12919",24.356420367325,-35.5,-32.5
"12920",23.1152690146675,-34.5,-32.5
"12921",23.1110212627756,-33.5,-32.5
"12922",22.3699794250859,-32.5,-32.5
"12923",21.9240176209854,-31.5,-32.5
"12924",21.0801668296907,-30.5,-32.5
"12925",19.5566726137119,-29.5,-32.5
"12926",20.4315503779634,-28.5,-32.5
"12927",20.5801433718985,-27.5,-32.5
"12928",21.1678989824791,-26.5,-32.5
"12929",19.894765673904,-25.5,-32.5
"12930",20.1042837396217,-24.5,-32.5
"12931",18.532964973909,-23.5,-32.5
"12932",18.3455005509455,-22.5,-32.5
"12933",18.0569243920884,-21.5,-32.5
"12934",17.80767355981,-20.5,-32.5
"12935",18.7026581089629,-19.5,-32.5
"12936",18.6959760200295,-18.5,-32.5
"12937",18.6439927932647,-17.5,-32.5
"12938",18.0365506718171,-16.5,-32.5
"12939",19.0523994015169,-15.5,-32.5
"12940",19.1228506365257,-14.5,-32.5
"12941",19.1455533596617,-13.5,-32.5
"12942",19.6419403862944,-12.5,-32.5
"12943",18.4217468535662,-11.5,-32.5
"12944",18.2526256329661,-10.5,-32.5
"12945",18.7648679536096,-9.5,-32.5
"12946",18.378743143555,-8.5,-32.5
"12947",18.1904524653065,-7.5,-32.5
"12948",18.4898158937929,-6.5,-32.5
"12949",20.0403307777894,-5.5,-32.5
"12950",19.5551437083183,-4.5,-32.5
"12951",20.9172136073299,-3.5,-32.5
"12952",19.7957210650958,-2.5,-32.5
"12953",20.2442542603996,-1.5,-32.5
"12954",20.6856595944958,-0.5,-32.5
"12955",21.4353310610202,0.5,-32.5
"12956",21.5483882456683,1.5,-32.5
"12957",22.4428988710625,2.5,-32.5
"12958",24.910552340825,3.5,-32.5
"12959",24.8149270403263,4.5,-32.5
"12960",23.4657955203774,5.5,-32.5
"12961",24.4793855856113,6.5,-32.5
"12962",25.3505356869901,7.5,-32.5
"12963",28.3668548376583,8.5,-32.5
"12964",29.9272203396591,9.5,-32.5
"12965",30.4588853411482,10.5,-32.5
"12966",33.7016436252233,11.5,-32.5
"12967",35.2281686264966,12.5,-32.5
"12968",36.2374104897083,13.5,-32.5
"12969",37.5767294441538,14.5,-32.5
"12970",45.7648213089349,15.5,-32.5
"12971",64.2546602146919,16.5,-32.5
"12972",120,17.5,-32.5
"12973",26.7712878206499,29.5,-32.5
"12974",23.8319509599414,30.5,-32.5
"12975",23.8379809476995,31.5,-32.5
"12976",24.5784466443228,32.5,-32.5
"12977",25.3616802764025,33.5,-32.5
"12978",23.2864740885548,34.5,-32.5
"12979",24.6810424490489,35.5,-32.5
"12980",23.9661139132708,36.5,-32.5
"12981",24.0993000140091,37.5,-32.5
"12982",24.4311873780378,38.5,-32.5
"12983",24.0932304483612,39.5,-32.5
"12984",24.158319665186,40.5,-32.5
"12985",24.5396856294518,41.5,-32.5
"12986",25.2194639983341,42.5,-32.5
"12987",24.6194490489902,43.5,-32.5
