"","Temperature.X100","Temperature.Longitude","Temperature.Latitude"
"3633",2.519,-170.5,-59.5
"3634",2.472,-169.5,-59.5
"3635",2.405,-168.5,-59.5
"3636",2.245,-167.5,-59.5
"3637",2.308,-166.5,-59.5
"3638",2.535,-165.5,-59.5
"3639",1.732,-164.5,-59.5
"3640",1.375,-163.5,-59.5
"3641",1.494,-162.5,-59.5
"3642",1.318,-161.5,-59.5
"3643",1.399,-160.5,-59.5
"3644",1.042,-159.5,-59.5
"3645",1.081,-158.5,-59.5
"3646",0.692,-157.5,-59.5
"3647",0.324,-156.5,-59.5
"3648",0.327,-155.5,-59.5
"3649",-0.594,-154.5,-59.5
"3650",-0.605,-153.5,-59.5
"3651",-0.789,-152.5,-59.5
"3652",-0.419,-151.5,-59.5
"3653",-0.953,-150.5,-59.5
"3654",-1.03,-149.5,-59.5
"3655",-0.843,-148.5,-59.5
"3656",0.62,-147.5,-59.5
"3657",-0.985,-146.5,-59.5
"3658",-1.189,-145.5,-59.5
"3659",0.698,-144.5,-59.5
"3660",0.369,-143.5,-59.5
"3661",-0.006,-142.5,-59.5
"3662",-0.146,-141.5,-59.5
"3663",0.159,-140.5,-59.5
"3664",0.399,-139.5,-59.5
"3665",0.499,-138.5,-59.5
"3666",0.427,-137.5,-59.5
"3667",0.834,-136.5,-59.5
"3668",0.706,-135.5,-59.5
"3669",0.508,-134.5,-59.5
"3670",0.854,-133.5,-59.5
"3671",0.794,-132.5,-59.5
"3672",0.981,-131.5,-59.5
"3673",1.256,-130.5,-59.5
"3674",1.832,-129.5,-59.5
"3675",2.031,-128.5,-59.5
"3676",2.395,-127.5,-59.5
"3677",2.818,-126.5,-59.5
"3678",2.54,-125.5,-59.5
"3679",2.216,-124.5,-59.5
"3680",2.142,-123.5,-59.5
"3681",2.17,-122.5,-59.5
"3682",2.151,-121.5,-59.5
"3683",2.082,-120.5,-59.5
"3684",2.108,-119.5,-59.5
"3685",2.262,-118.5,-59.5
"3686",2.57,-117.5,-59.5
"3687",2.421,-116.5,-59.5
"3688",2.647,-115.5,-59.5
"3689",2.807,-114.5,-59.5
"3690",2.552,-113.5,-59.5
"3691",2.528,-112.5,-59.5
"3692",2.627,-111.5,-59.5
"3693",2.358,-110.5,-59.5
"3694",2.853,-109.5,-59.5
"3695",2.955,-108.5,-59.5
"3696",3.264,-107.5,-59.5
"3697",2.988,-106.5,-59.5
"3698",3.546,-105.5,-59.5
"3699",3.645,-104.5,-59.5
"3700",3.997,-103.5,-59.5
"3701",3.888,-102.5,-59.5
"3702",4.107,-101.5,-59.5
"3703",3.843,-100.5,-59.5
"3704",4.057,-99.5,-59.5
"3705",4.192,-98.5,-59.5
"3706",4.147,-97.5,-59.5
"3707",3.725,-96.5,-59.5
"3708",3.804,-95.5,-59.5
"3709",3.775,-94.5,-59.5
"3710",3.613,-93.5,-59.5
"3711",3.607,-92.5,-59.5
"3712",3.652,-91.5,-59.5
"3713",3.629,-90.5,-59.5
"3714",3.915,-89.5,-59.5
"3715",3.658,-88.5,-59.5
"3716",3.644,-87.5,-59.5
"3717",4.205,-86.5,-59.5
"3718",4.16,-85.5,-59.5
"3719",4.191,-84.5,-59.5
"3720",4.081,-83.5,-59.5
"3721",4.394,-82.5,-59.5
"3722",4.477,-81.5,-59.5
"3723",4.309,-80.5,-59.5
"3724",4.11,-79.5,-59.5
"3725",4.121,-78.5,-59.5
"3726",3.866,-77.5,-59.5
"3727",3.866,-76.5,-59.5
"3728",4.03,-75.5,-59.5
"3729",4.56,-74.5,-59.5
"3730",4.242,-73.5,-59.5
"3731",4.531,-72.5,-59.5
"3732",4.163,-71.5,-59.5
"3733",4.044,-70.5,-59.5
"3734",3.023,-69.5,-59.5
"3735",2.589,-68.5,-59.5
"3736",2.137,-67.5,-59.5
"3737",1.193,-66.5,-59.5
"3738",1.38,-65.5,-59.5
"3739",0.25,-64.5,-59.5
"3740",-0.153,-63.5,-59.5
"3741",-0.446,-62.5,-59.5
"3742",-0.753,-61.5,-59.5
"3743",-0.301,-60.5,-59.5
"3744",-0.409,-59.5,-59.5
"3745",-0.176,-58.5,-59.5
"3746",-0.002,-57.5,-59.5
"3747",-0.178,-56.5,-59.5
"3748",-0.116,-55.5,-59.5
"3749",0.12,-54.5,-59.5
"3750",-0.089,-53.5,-59.5
"3751",-0.026,-52.5,-59.5
"3752",0.086,-51.5,-59.5
"3753",-0.109,-50.5,-59.5
"3754",-0.382,-49.5,-59.5
"3755",-0.182,-48.5,-59.5
"3756",-0.131,-47.5,-59.5
"3757",0.093,-46.5,-59.5
"3758",0.308,-45.5,-59.5
"3759",0.107,-44.5,-59.5
"3760",-0.317,-43.5,-59.5
"3761",-0.747,-42.5,-59.5
"3762",-1.053,-41.5,-59.5
"3763",-0.886,-40.5,-59.5
"3764",-0.134,-39.5,-59.5
"3765",-0.272,-38.5,-59.5
"3766",-0.898,-37.5,-59.5
"3767",-0.267,-36.5,-59.5
"3768",-0.835,-35.5,-59.5
"3769",-0.821,-34.5,-59.5
"3770",-1.291,-33.5,-59.5
"3771",-1.322,-32.5,-59.5
"3772",-1.517,-31.5,-59.5
"3773",-1.405,-30.5,-59.5
"3774",-1.566,-29.5,-59.5
"3775",-0.733,-28.5,-59.5
"3776",-0.23,-27.5,-59.5
"3778",-0.492,-25.5,-59.5
"3779",-0.704,-24.5,-59.5
"3780",-0.07,-23.5,-59.5
"3781",-0.287,-22.5,-59.5
"3782",-0.821,-21.5,-59.5
"3783",-0.782,-20.5,-59.5
"3784",0.191,-19.5,-59.5
"3785",-0.251,-18.5,-59.5
"3786",-0.586,-17.5,-59.5
"3787",-0.487,-16.5,-59.5
"3788",-0.755,-15.5,-59.5
"3789",-0.955,-14.5,-59.5
"3790",-1.339,-13.5,-59.5
"3791",-1.361,-12.5,-59.5
"3792",-1.743,-11.5,-59.5
"3793",-1.666,-10.5,-59.5
"3794",-1.615,-9.5,-59.5
"3795",-1.21,-8.5,-59.5
"3796",-1.277,-7.5,-59.5
"3797",-1.241,-6.5,-59.5
"3798",-1.027,-5.5,-59.5
"3799",-1.075,-4.5,-59.5
"3800",-1.133,-3.5,-59.5
"3801",-1.147,-2.5,-59.5
"3802",-1.229,-1.5,-59.5
"3803",-1.39,-0.5,-59.5
"3804",-1.312,0.5,-59.5
"3805",-1.351,1.5,-59.5
"3806",-1.376,2.5,-59.5
"3807",-1.215,3.5,-59.5
"3808",-1.121,4.5,-59.5
"3809",-0.846,5.5,-59.5
"3810",-0.966,6.5,-59.5
"3811",-1.059,7.5,-59.5
"3812",-1.192,8.5,-59.5
"3813",-1.343,9.5,-59.5
"3814",-1.18,10.5,-59.5
"3815",-1.29,11.5,-59.5
"3816",-1.568,12.5,-59.5
"3817",-1.525,13.5,-59.5
"3818",-1.501,14.5,-59.5
"3819",-1.144,15.5,-59.5
"3820",-1.059,16.5,-59.5
"3821",-1.267,17.5,-59.5
"3822",-1.262,18.5,-59.5
"3823",-1.272,19.5,-59.5
"3824",-1.317,20.5,-59.5
"3825",-0.782,21.5,-59.5
"3826",-0.67,22.5,-59.5
"3827",-0.73,23.5,-59.5
"3828",-1.099,24.5,-59.5
"3829",-0.625,25.5,-59.5
"3830",-0.604,26.5,-59.5
"3831",-0.477,27.5,-59.5
"3832",-0.661,28.5,-59.5
"3833",-0.869,29.5,-59.5
"3834",-0.826,30.5,-59.5
"3835",-0.789,31.5,-59.5
"3836",-0.5,32.5,-59.5
"3837",-0.504,33.5,-59.5
"3838",-0.473,34.5,-59.5
"3839",-0.493,35.5,-59.5
"3840",-0.735,36.5,-59.5
"3841",-0.827,37.5,-59.5
"3842",-0.862,38.5,-59.5
"3843",-0.451,39.5,-59.5
"3844",-1.031,40.5,-59.5
"3845",-1.019,41.5,-59.5
"3846",-0.581,42.5,-59.5
"3847",-1.183,43.5,-59.5
"3848",-0.913,44.5,-59.5
"3849",-1.14,45.5,-59.5
"3850",-0.69,46.5,-59.5
"3851",-0.135,47.5,-59.5
"3852",-0.082,48.5,-59.5
"3853",-1.187,49.5,-59.5
"3854",-0.336,50.5,-59.5
"3855",-0.558,51.5,-59.5
"3856",-0.855,52.5,-59.5
"3857",-0.93,53.5,-59.5
"3858",-0.961,54.5,-59.5
"3859",-1.399,55.5,-59.5
"3860",-0.88,56.5,-59.5
"3861",-1.06,57.5,-59.5
"3862",-0.86,58.5,-59.5
"3863",-0.154,59.5,-59.5
"3864",-0.372,60.5,-59.5
"3865",-0.602,61.5,-59.5
"3866",-0.317,62.5,-59.5
"3867",-0.069,63.5,-59.5
"3868",-0.059,64.5,-59.5
"3869",-0.154,65.5,-59.5
"3870",-0.063,66.5,-59.5
"3871",-0.191,67.5,-59.5
"3872",-0.208,68.5,-59.5
"3873",-0.749,69.5,-59.5
"3874",-0.609,70.5,-59.5
"3875",-0.65,71.5,-59.5
"3876",-0.825,72.5,-59.5
"3877",-0.522,73.5,-59.5
"3878",-0.017,74.5,-59.5
"3879",-0.317,75.5,-59.5
"3880",-0.111,76.5,-59.5
"3881",-0.552,77.5,-59.5
"3882",-0.025,78.5,-59.5
"3883",-0.209,79.5,-59.5
"3884",-0.059,80.5,-59.5
"3885",-0.54,81.5,-59.5
"3886",-0.664,82.5,-59.5
"3887",-0.023,83.5,-59.5
"3888",0.018,84.5,-59.5
"3889",0.456,85.5,-59.5
"3890",0.439,86.5,-59.5
"3891",0.618,87.5,-59.5
"3892",0.964,88.5,-59.5
"3893",0.525,89.5,-59.5
"3894",0.262,90.5,-59.5
"3895",0.259,91.5,-59.5
"3896",0.058,92.5,-59.5
"3897",0.104,93.5,-59.5
"3898",-0.256,94.5,-59.5
"3899",0.087,95.5,-59.5
"3900",-0.267,96.5,-59.5
"3901",0.003,97.5,-59.5
"3902",-0.099,98.5,-59.5
"3903",-0.255,99.5,-59.5
"3904",-0.303,100.5,-59.5
"3905",-0.366,101.5,-59.5
"3906",-0.432,102.5,-59.5
"3907",-0.208,103.5,-59.5
"3908",-0.144,104.5,-59.5
"3909",0.189,105.5,-59.5
"3910",-0.039,106.5,-59.5
"3911",-0.374,107.5,-59.5
"3912",-0.188,108.5,-59.5
"3913",-0.214,109.5,-59.5
"3914",0.076,110.5,-59.5
"3915",0.019,111.5,-59.5
"3916",0.382,112.5,-59.5
"3917",0.402,113.5,-59.5
"3918",0.307,114.5,-59.5
"3919",0.511,115.5,-59.5
"3920",0.347,116.5,-59.5
"3921",0.506,117.5,-59.5
"3922",0.345,118.5,-59.5
"3923",0.218,119.5,-59.5
"3924",0.192,120.5,-59.5
"3925",0.337,121.5,-59.5
"3926",0.343,122.5,-59.5
"3927",0.398,123.5,-59.5
"3928",0.355,124.5,-59.5
"3929",0.348,125.5,-59.5
"3930",0.733,126.5,-59.5
"3931",0.277,127.5,-59.5
"3932",0.477,128.5,-59.5
"3933",0.464,129.5,-59.5
"3934",1.041,130.5,-59.5
"3935",1.033,131.5,-59.5
"3936",0.85,132.5,-59.5
"3937",0.758,133.5,-59.5
"3938",0.862,134.5,-59.5
"3939",0.573,135.5,-59.5
"3940",0.623,136.5,-59.5
"3941",0.709,137.5,-59.5
"3942",0.528,138.5,-59.5
"3943",0.542,139.5,-59.5
"3944",0.392,140.5,-59.5
"3945",0.53,141.5,-59.5
"3946",0.784,142.5,-59.5
"3947",0.628,143.5,-59.5
"3948",0.793,144.5,-59.5
"3949",0.662,145.5,-59.5
"3950",0.405,146.5,-59.5
"3951",-0.076,147.5,-59.5
"3952",-0.522,148.5,-59.5
"3953",0.087,149.5,-59.5
"3954",0.807,150.5,-59.5
"3955",0.172,151.5,-59.5
"3956",0.2,152.5,-59.5
"3957",0.505,153.5,-59.5
"3958",0.554,154.5,-59.5
"3959",0.444,155.5,-59.5
"3960",0.463,156.5,-59.5
"3961",0.586,157.5,-59.5
"3962",0.877,158.5,-59.5
"3963",0.968,159.5,-59.5
"3964",0.892,160.5,-59.5
"3965",1.003,161.5,-59.5
"3966",2.562,162.5,-59.5
"3967",2.698,163.5,-59.5
"3968",2.685,164.5,-59.5
"3969",3.54,165.5,-59.5
"3970",3.461,166.5,-59.5
"3971",3.764,167.5,-59.5
"3972",4.352,168.5,-59.5
"3973",4.454,169.5,-59.5
"3974",4.826,170.5,-59.5
"3975",4.815,171.5,-59.5
"3976",5.007,172.5,-59.5
"3977",4.63,173.5,-59.5
"3978",4.225,174.5,-59.5
"3979",4.008,175.5,-59.5
"3980",3.486,176.5,-59.5
"3981",3.705,177.5,-59.5
"3982",3.866,178.5,-59.5
"3983",3.879,179.5,-59.5
"3984",3.949,-179.5,-58.5
"3985",3.677,-178.5,-58.5
"3986",3.977,-177.5,-58.5
"3987",4.283,-176.5,-58.5
"3988",4.072,-175.5,-58.5
"3989",3.77,-174.5,-58.5
"3990",3.61,-173.5,-58.5
"3991",3.209,-172.5,-58.5
"3992",3.158,-171.5,-58.5
"3993",2.99,-170.5,-58.5
"3994",2.878,-169.5,-58.5
"3995",2.683,-168.5,-58.5
"3996",2.659,-167.5,-58.5
"3997",2.588,-166.5,-58.5
"3998",2.693,-165.5,-58.5
"3999",2.575,-164.5,-58.5
"4000",2.347,-163.5,-58.5
"4001",2.192,-162.5,-58.5
"4002",1.899,-161.5,-58.5
"4003",1.588,-160.5,-58.5
"4004",1.459,-159.5,-58.5
"4005",1.02,-158.5,-58.5
"4006",0.855,-157.5,-58.5
"4007",0.118,-156.5,-58.5
"4008",0.498,-155.5,-58.5
"4009",-0.01,-154.5,-58.5
"4010",-0.223,-153.5,-58.5
"4011",-0.489,-152.5,-58.5
"4012",-0.52,-151.5,-58.5
"4013",-0.607,-150.5,-58.5
"4014",-0.778,-149.5,-58.5
"4015",-0.792,-148.5,-58.5
"4016",-0.421,-147.5,-58.5
"4017",-0.263,-146.5,-58.5
"4018",-0.152,-145.5,-58.5
"4019",0.885,-144.5,-58.5
"4020",-0.012,-143.5,-58.5
"4021",-0.02,-142.5,-58.5
"4022",0.372,-141.5,-58.5
"4023",-0.145,-140.5,-58.5
"4024",0.221,-139.5,-58.5
"4025",0.296,-138.5,-58.5
"4026",0.034,-137.5,-58.5
"4027",0.569,-136.5,-58.5
"4028",1.274,-135.5,-58.5
"4029",1.084,-134.5,-58.5
"4030",1.472,-133.5,-58.5
"4031",1.734,-132.5,-58.5
"4032",2.607,-131.5,-58.5
"4033",2.497,-130.5,-58.5
"4034",2.689,-129.5,-58.5
"4035",2.928,-128.5,-58.5
"4036",2.948,-127.5,-58.5
"4037",2.813,-126.5,-58.5
"4038",3.072,-125.5,-58.5
"4039",2.576,-124.5,-58.5
"4040",2.821,-123.5,-58.5
"4041",2.876,-122.5,-58.5
"4042",2.792,-121.5,-58.5
"4043",3.123,-120.5,-58.5
"4044",3.245,-119.5,-58.5
"4045",3.136,-118.5,-58.5
"4046",3.228,-117.5,-58.5
"4047",3.478,-116.5,-58.5
"4048",3.721,-115.5,-58.5
"4049",3.653,-114.5,-58.5
"4050",3.319,-113.5,-58.5
"4051",3.087,-112.5,-58.5
"4052",3.561,-111.5,-58.5
"4053",2.925,-110.5,-58.5
"4054",3.925,-109.5,-58.5
"4055",3.749,-108.5,-58.5
"4056",4.063,-107.5,-58.5
"4057",4.412,-106.5,-58.5
"4058",4.372,-105.5,-58.5
"4059",4.473,-104.5,-58.5
"4060",4.411,-103.5,-58.5
"4061",4.61,-102.5,-58.5
"4062",4.488,-101.5,-58.5
"4063",4.438,-100.5,-58.5
"4064",4.344,-99.5,-58.5
"4065",4.462,-98.5,-58.5
"4066",4.511,-97.5,-58.5
"4067",4.61,-96.5,-58.5
"4068",4.509,-95.5,-58.5
"4069",4.355,-94.5,-58.5
"4070",4.11,-93.5,-58.5
"4071",4.122,-92.5,-58.5
"4072",4.17,-91.5,-58.5
"4073",4.572,-90.5,-58.5
"4074",4.699,-89.5,-58.5
"4075",4.42,-88.5,-58.5
"4076",4.601,-87.5,-58.5
"4077",4.503,-86.5,-58.5
"4078",4.86,-85.5,-58.5
"4079",4.623,-84.5,-58.5
"4080",4.586,-83.5,-58.5
"4081",4.992,-82.5,-58.5
"4082",4.825,-81.5,-58.5
"4083",4.815,-80.5,-58.5
"4084",4.851,-79.5,-58.5
"4085",4.675,-78.5,-58.5
"4086",4.883,-77.5,-58.5
"4087",4.781,-76.5,-58.5
"4088",4.695,-75.5,-58.5
"4089",4.905,-74.5,-58.5
"4090",4.785,-73.5,-58.5
"4091",4.997,-72.5,-58.5
"4092",4.853,-71.5,-58.5
"4093",4.8,-70.5,-58.5
"4094",4.624,-69.5,-58.5
"4095",4.2,-68.5,-58.5
"4096",3.254,-67.5,-58.5
"4097",2.333,-66.5,-58.5
"4098",3.374,-65.5,-58.5
"4099",2.301,-64.5,-58.5
"4100",2.052,-63.5,-58.5
"4101",1.259,-62.5,-58.5
"4102",0.547,-61.5,-58.5
"4103",0.428,-60.5,-58.5
"4104",-0.099,-59.5,-58.5
"4105",0.06,-58.5,-58.5
"4106",-0.115,-57.5,-58.5
"4107",-0.128,-56.5,-58.5
"4108",-0.299,-55.5,-58.5
"4109",0.149,-54.5,-58.5
"4110",0.326,-53.5,-58.5
"4111",0.102,-52.5,-58.5
"4112",-0.043,-51.5,-58.5
"4113",0.041,-50.5,-58.5
"4114",0.027,-49.5,-58.5
"4115",0.128,-48.5,-58.5
"4116",0.131,-47.5,-58.5
"4117",0.392,-46.5,-58.5
"4118",0.223,-45.5,-58.5
"4119",0.235,-44.5,-58.5
"4120",0.17,-43.5,-58.5
"4121",-0.151,-42.5,-58.5
"4122",-0.079,-41.5,-58.5
"4123",-0.065,-40.5,-58.5
"4124",-0.101,-39.5,-58.5
"4125",-0.037,-38.5,-58.5
"4126",-0.405,-37.5,-58.5
"4127",-1.033,-36.5,-58.5
"4128",0.291,-35.5,-58.5
"4129",0.227,-34.5,-58.5
"4130",-0.322,-33.5,-58.5
"4131",-0.631,-32.5,-58.5
"4132",-0.234,-31.5,-58.5
"4133",-0.334,-30.5,-58.5
"4134",-0.707,-29.5,-58.5
"4135",-1.312,-28.5,-58.5
"4136",-0.631,-27.5,-58.5
"4137",-0.833,-26.5,-58.5
"4138",-0.977,-25.5,-58.5
"4139",-1.077,-24.5,-58.5
"4140",-0.069,-23.5,-58.5
"4141",-0.11,-22.5,-58.5
"4142",0.17,-21.5,-58.5
"4143",-0.484,-20.5,-58.5
"4144",-0.615,-19.5,-58.5
"4145",-0.423,-18.5,-58.5
"4146",-0.528,-17.5,-58.5
"4147",-0.355,-16.5,-58.5
"4148",-0.072,-15.5,-58.5
"4149",-0.375,-14.5,-58.5
"4150",-0.541,-13.5,-58.5
"4151",-1.109,-12.5,-58.5
"4152",-1.129,-11.5,-58.5
"4153",-1.009,-10.5,-58.5
"4154",-1.253,-9.5,-58.5
"4155",-1.222,-8.5,-58.5
"4156",-1.224,-7.5,-58.5
"4157",-0.863,-6.5,-58.5
"4158",-0.83,-5.5,-58.5
"4159",-1.203,-4.5,-58.5
"4160",-0.893,-3.5,-58.5
"4161",-1.068,-2.5,-58.5
"4162",-0.992,-1.5,-58.5
"4163",-0.936,-0.5,-58.5
"4164",-1.001,0.5,-58.5
"4165",-1.207,1.5,-58.5
"4166",-1.382,2.5,-58.5
"4167",-1.364,3.5,-58.5
"4168",-1.315,4.5,-58.5
"4169",-1.229,5.5,-58.5
"4170",-1.232,6.5,-58.5
"4171",-1.097,7.5,-58.5
"4172",-1.14,8.5,-58.5
"4173",-1.193,9.5,-58.5
"4174",-1.173,10.5,-58.5
"4175",-1.2,11.5,-58.5
"4176",-1.252,12.5,-58.5
"4177",-1.196,13.5,-58.5
"4178",-1.394,14.5,-58.5
"4179",-1.201,15.5,-58.5
"4180",-1.308,16.5,-58.5
"4181",-1.527,17.5,-58.5
"4182",-1.537,18.5,-58.5
"4183",-1.189,19.5,-58.5
"4184",-0.939,20.5,-58.5
"4185",-0.732,21.5,-58.5
"4186",-0.566,22.5,-58.5
"4187",-0.328,23.5,-58.5
"4188",-0.654,24.5,-58.5
"4189",-0.466,25.5,-58.5
"4190",-0.159,26.5,-58.5
"4191",-0.16,27.5,-58.5
"4192",-0.241,28.5,-58.5
"4193",-0.25,29.5,-58.5
"4194",-0.249,30.5,-58.5
"4195",-0.119,31.5,-58.5
"4196",-0.071,32.5,-58.5
"4197",-0.098,33.5,-58.5
"4198",0.012,34.5,-58.5
"4199",-0.277,35.5,-58.5
"4200",-0.081,36.5,-58.5
"4201",0.149,37.5,-58.5
"4202",-0.151,38.5,-58.5
"4203",-0.467,39.5,-58.5
"4204",-0.51,40.5,-58.5
"4205",-0.546,41.5,-58.5
"4206",-0.14,42.5,-58.5
"4207",-0.282,43.5,-58.5
"4208",-0.394,44.5,-58.5
"4209",0.059,45.5,-58.5
"4210",-0.186,46.5,-58.5
"4211",-0.148,47.5,-58.5
"4212",0.271,48.5,-58.5
"4213",-0.458,49.5,-58.5
"4214",-0.365,50.5,-58.5
"4215",-0.119,51.5,-58.5
"4216",-0.421,52.5,-58.5
"4217",-0.907,53.5,-58.5
"4218",-0.692,54.5,-58.5
"4219",-1.036,55.5,-58.5
"4220",-0.784,56.5,-58.5
"4221",-0.421,57.5,-58.5
"4222",-0.318,58.5,-58.5
"4223",0.05,59.5,-58.5
"4224",0.116,60.5,-58.5
"4225",-0.063,61.5,-58.5
"4226",-0.399,62.5,-58.5
"4227",-0.063,63.5,-58.5
"4228",0.287,64.5,-58.5
"4229",0.262,65.5,-58.5
"4230",0.506,66.5,-58.5
"4231",0.008,67.5,-58.5
"4232",0.443,68.5,-58.5
"4233",-0.134,69.5,-58.5
"4234",-0.18,70.5,-58.5
"4235",-0.103,71.5,-58.5
"4236",-0.453,72.5,-58.5
"4237",-0.043,73.5,-58.5
"4238",-0.225,74.5,-58.5
"4239",-0.884,75.5,-58.5
"4240",-0.662,76.5,-58.5
"4241",-0.453,77.5,-58.5
"4242",-0.056,78.5,-58.5
"4243",-0.069,79.5,-58.5
"4244",-0.085,80.5,-58.5
"4245",-0.107,81.5,-58.5
"4246",-0.091,82.5,-58.5
"4247",-0.312,83.5,-58.5
"4248",0.249,84.5,-58.5
"4249",0.775,85.5,-58.5
"4250",0.876,86.5,-58.5
"4251",0.732,87.5,-58.5
"4252",0.701,88.5,-58.5
"4253",0.634,89.5,-58.5
"4254",0.53,90.5,-58.5
"4255",0.428,91.5,-58.5
"4256",0.189,92.5,-58.5
"4257",0.352,93.5,-58.5
"4258",0.223,94.5,-58.5
"4259",0.111,95.5,-58.5
"4260",-0.298,96.5,-58.5
"4261",-0.198,97.5,-58.5
"4262",-0.243,98.5,-58.5
"4263",-0.604,99.5,-58.5
"4264",-0.255,100.5,-58.5
"4265",-0.275,101.5,-58.5
"4266",-0.064,102.5,-58.5
"4267",-0.228,103.5,-58.5
"4268",0.113,104.5,-58.5
"4269",-0.043,105.5,-58.5
"4270",-0.026,106.5,-58.5
"4271",0.361,107.5,-58.5
"4272",0.28,108.5,-58.5
"4273",0.338,109.5,-58.5
"4274",0.299,110.5,-58.5
"4275",0.731,111.5,-58.5
"4276",0.755,112.5,-58.5
"4277",0.544,113.5,-58.5
"4278",0.786,114.5,-58.5
"4279",0.724,115.5,-58.5
"4280",0.712,116.5,-58.5
"4281",0.763,117.5,-58.5
"4282",0.806,118.5,-58.5
"4283",0.637,119.5,-58.5
"4284",0.977,120.5,-58.5
"4285",1.024,121.5,-58.5
"4286",0.785,122.5,-58.5
"4287",0.919,123.5,-58.5
"4288",0.986,124.5,-58.5
"4289",1.313,125.5,-58.5
"4290",1.125,126.5,-58.5
"4291",1.317,127.5,-58.5
"4292",1.726,128.5,-58.5
"4293",1.624,129.5,-58.5
"4294",1.528,130.5,-58.5
"4295",1.545,131.5,-58.5
"4296",1.52,132.5,-58.5
"4297",1.256,133.5,-58.5
"4298",1.218,134.5,-58.5
"4299",1.154,135.5,-58.5
"4300",1.15,136.5,-58.5
"4301",1.22,137.5,-58.5
"4302",1.184,138.5,-58.5
"4303",1.385,139.5,-58.5
"4304",1.411,140.5,-58.5
"4305",1.631,141.5,-58.5
"4306",1.175,142.5,-58.5
"4307",0.949,143.5,-58.5
"4308",0.514,144.5,-58.5
"4309",0.404,145.5,-58.5
"4310",-0.17,146.5,-58.5
"4311",-0.455,147.5,-58.5
"4312",-0.162,148.5,-58.5
"4313",0.447,149.5,-58.5
"4314",0.513,150.5,-58.5
"4315",0.599,151.5,-58.5
"4316",0.371,152.5,-58.5
"4317",0.623,153.5,-58.5
"4318",0.892,154.5,-58.5
"4319",0.654,155.5,-58.5
"4320",0.381,156.5,-58.5
"4321",1.385,157.5,-58.5
"4322",2.437,158.5,-58.5
"4323",2.176,159.5,-58.5
"4324",1.692,160.5,-58.5
"4325",1.605,161.5,-58.5
"4326",2.066,162.5,-58.5
"4327",2.961,163.5,-58.5
"4328",3.305,164.5,-58.5
"4329",4.294,165.5,-58.5
"4330",4.145,166.5,-58.5
"4331",4.745,167.5,-58.5
"4332",5.267,168.5,-58.5
"4333",5.55,169.5,-58.5
"4334",5.371,170.5,-58.5
"4335",5.669,171.5,-58.5
"4336",5.515,172.5,-58.5
"4337",5.418,173.5,-58.5
"4338",5.366,174.5,-58.5
"4339",4.528,175.5,-58.5
"4340",4.414,176.5,-58.5
"4341",4.112,177.5,-58.5
"4342",4.138,178.5,-58.5
"4343",4.621,179.5,-58.5
"4344",4.911,-179.5,-57.5
"4345",4.426,-178.5,-57.5
"4346",4.843,-177.5,-57.5
"4347",4.76,-176.5,-57.5
"4348",4.926,-175.5,-57.5
"4349",4.656,-174.5,-57.5
"4350",4.503,-173.5,-57.5
"4351",4.309,-172.5,-57.5
"4352",4.359,-171.5,-57.5
"4353",4.1,-170.5,-57.5
"4354",3.79,-169.5,-57.5
"4355",3.517,-168.5,-57.5
"4356",3.478,-167.5,-57.5
"4357",3.333,-166.5,-57.5
"4358",3.499,-165.5,-57.5
"4359",3.4,-164.5,-57.5
"4360",3.224,-163.5,-57.5
"4361",2.62,-162.5,-57.5
"4362",2.113,-161.5,-57.5
"4363",1.766,-160.5,-57.5
"4364",1.839,-159.5,-57.5
"4365",1.766,-158.5,-57.5
"4366",1.617,-157.5,-57.5
"4367",1.726,-156.5,-57.5
"4368",1.641,-155.5,-57.5
"4369",1.098,-154.5,-57.5
"4370",0.653,-153.5,-57.5
"4371",0.277,-152.5,-57.5
"4372",-0.139,-151.5,-57.5
"4373",-0.36,-150.5,-57.5
"4374",-0.44,-149.5,-57.5
"4375",-0.436,-148.5,-57.5
"4376",-0.3,-147.5,-57.5
"4377",-0.431,-146.5,-57.5
"4378",-0.577,-145.5,-57.5
"4379",0.06,-144.5,-57.5
"4380",0.493,-143.5,-57.5
"4381",-0.129,-142.5,-57.5
"4382",0.516,-141.5,-57.5
"4383",0.671,-140.5,-57.5
"4384",1.245,-139.5,-57.5
"4385",2.092,-138.5,-57.5
"4386",1.888,-137.5,-57.5
"4387",1.434,-136.5,-57.5
"4388",1.87,-135.5,-57.5
"4389",1.907,-134.5,-57.5
"4390",2.031,-133.5,-57.5
"4391",2.478,-132.5,-57.5
"4392",2.504,-131.5,-57.5
"4393",2.999,-130.5,-57.5
"4394",3.121,-129.5,-57.5
"4395",3.362,-128.5,-57.5
"4396",3.341,-127.5,-57.5
"4397",3.504,-126.5,-57.5
"4398",3.794,-125.5,-57.5
"4399",3.723,-124.5,-57.5
"4400",3.65,-123.5,-57.5
"4401",3.573,-122.5,-57.5
"4402",3.548,-121.5,-57.5
"4403",3.42,-120.5,-57.5
"4404",3.994,-119.5,-57.5
"4405",4.421,-118.5,-57.5
"4406",4.301,-117.5,-57.5
"4407",4.187,-116.5,-57.5
"4408",4.194,-115.5,-57.5
"4409",4.355,-114.5,-57.5
"4410",4.617,-113.5,-57.5
"4411",4.695,-112.5,-57.5
